3,247,267,290,277,277,282,265,277,242,250,275,280,285,295,267,275,240,247,255,245,252,255,255,265,240,247,255,247,257,255,257,260,265,262,270,257,250,257,250,260,257,285,275,270,282,267,265,255,250,282,277,260,285,300,262,265,270,267,255,255,262,272,270,260
3,245,265,300,277,277,277,272,280,237,252,275,277,285,302,270,272,237,247,252,255,250,250,265,260,245,255,257,250,252,252,255,260,260,262,270,257,252,255,257,265,260,277,272,270,277,275,270,252,255,287,285,270,280,292,270,265,265,262,252,252,255,265,267,277
3,247,262,282,282,277,277,277,275,240,255,275,275,292,300,272,267,235,250,255,250,252,250,260,262,250,252,255,247,252,257,257,257,262,267,277,257,250,260,252,262,250,280,265,267,277,257,267,255,252,275,280,262,287,302,265,255,265,260,252,250,262,277,270,282
3,252,265,287,280,282,285,275,270,237,255,275,282,287,290,277,270,242,250,252,260,262,252,262,265,247,260,250,252,250,260,255,260,265,265,275,262,247,255,260,262,257,285,277,270,282,267,277,257,265,285,277,267,282,282,265,265,272,270,250,250,255,267,267,282
3,245,270,295,282,287,282,275,275,240,247,277,272,282,292,262,265,240,245,252,257,257,250,252,272,245,255,247,247,247,250,257,260,262,267,277,257,255,260,250,265,257,277,272,265,277,270,270,260,255,277,280,262,282,292,270,265,257,265,250,247,252,277,280,280
3,247,260,287,282,285,272,270,285,237,250,287,280,285,297,270,267,240,242,250,260,257,255,260,272,250,252,257,250,252,250,260,265,272,267,272,252,257,255,257,275,257,287,275,270,275,272,270,257,252,285,282,262,277,292,267,262,267,260,250,252,260,265,270,275
3,242,250,287,277,285,275,275,277,237,250,285,280,290,295,277,272,237,242,252,250,255,252,257,267,242,257,255,252,255,250,255,265,270,265,280,252,250,262,252,260,252,280,272,265,275,267,272,257,247,280,282,265,280,290,267,262,272,265,252,247,252,272,270,275
3,252,255,287,282,280,282,267,282,227,255,285,280,292,295,270,265,237,247,250,255,252,257,252,260,242,260,257,252,257,247,255,262,262,270,272,255,255,257,257,267,250,277,280,272,280,270,272,255,247,277,282,265,282,287,267,267,270,265,242,257,270,280,267,277
3,242,255,277,287,285,282,267,270,235,250,275,275,297,295,275,272,235,242,245,252,250,255,247,270,242,255,252,250,250,255,257,265,265,260,275,262,255,257,255,267,252,280,277,272,285,270,267,260,247,280,277,270,280,290,267,265,270,265,247,247,272,277,267,267
3,252,260,282,277,287,282,267,282,240,252,277,275,292,292,272,275,240,247,257,247,252,260,255,270,252,252,252,245,257,257,265,262,267,267,272,260,257,265,250,255,262,282,275,270,275,265,270,262,252,285,277,262,282,287,265,257,272,267,250,255,272,272,267,277
