3,242,247,260,257,270,272,277,280,232,245,255,265,265,287,277,265,240,235,245,245,250,250,262,265,250,250,247,250,255,250,247,262,257,257,245,245,247,255,257,257,247,280,247,247,250,250,255,260,250,285,260,250,247,245,250,265,267,265,247,245,250,252,265,280
3,247,250,260,260,260,270,272,270,232,240,255,262,265,287,282,262,237,242,250,247,242,245,260,270,242,255,257,247,252,255,257,255,257,257,252,245,247,262,257,270,245,280,255,247,257,255,262,260,257,277,260,247,245,257,247,275,260,265,255,250,247,252,260,275
3,232,242,262,270,262,267,275,280,232,250,257,262,265,287,282,277,235,245,250,250,250,252,255,267,252,252,260,242,250,252,252,270,265,252,257,247,252,250,257,272,255,277,257,252,262,252,265,260,250,282,257,250,247,245,247,270,265,250,260,250,247,260,270,275
3,247,250,257,262,270,267,275,285,237,250,257,267,257,287,272,277,235,247,247,255,245,247,255,270,242,260,257,250,252,250,257,265,272,257,247,252,247,247,250,267,252,285,252,252,250,250,255,257,252,277,262,255,247,257,252,275,265,252,255,252,247,247,260,277
3,242,245,252,262,262,267,272,285,235,242,262,260,265,285,265,272,237,245,250,250,252,257,250,277,247,255,247,247,255,255,255,257,260,270,252,252,247,262,257,265,245,282,242,250,257,260,262,262,255,272,267,247,250,255,252,267,270,257,252,242,247,252,262,277
3,242,250,252,262,255,272,267,285,235,240,257,262,267,287,270,272,235,240,245,250,257,252,255,275,250,247,252,245,250,257,252,265,267,260,245,245,252,250,252,267,242,277,245,250,252,250,257,265,252,270,262,255,250,250,255,267,262,260,242,242,250,237,262,277
3,247,245,252,257,262,267,275,280,230,240,260,260,262,290,272,272,230,245,242,242,250,252,255,260,250,247,255,242,247,250,257,270,252,255,250,240,255,257,260,262,252,285,250,237,255,252,260,267,252,275,262,242,247,252,245,270,265,260,250,242,242,252,262,282
3,242,242,262,262,262,270,277,277,237,245,255,257,257,282,275,270,230,242,250,245,257,250,262,262,255,255,252,247,247,255,252,270,257,257,252,247,252,255,255,270,252,282,257,255,252,252,260,265,245,270,257,247,247,255,255,280,265,252,252,245,247,252,265,280
3,235,247,262,262,270,270,267,287,227,245,247,265,265,287,277,272,237,247,247,247,255,252,260,260,247,247,250,252,255,255,265,265,255,257,247,240,252,255,255,270,252,280,250,247,252,250,257,265,250,285,260,252,252,252,252,265,267,250,245,245,247,252,267,287
3,245,250,262,265,267,260,270,282,235,242,260,260,267,285,272,272,237,242,252,245,247,252,257,272,245,252,252,252,257,250,257,262,255,262,247,250,247,257,255,265,252,285,257,245,260,252,260,262,252,280,262,242,242,255,247,270,265,257,247,245,252,252,262,275
3,245,245,252,260,260,267,272,280,232,245,252,262,262,290,280,265,237,247,247,252,242,252,255,272,247,250,250,242,255,255,257,265,255,252,252,245,247,255,255,275,255,280,250,245,257,257,262,265,252,280,265,250,252,250,255,262,265,260,245,245,247,250,265,282
3,245,245,260,270,265,262,270,287,235,242,257,257,255,287,280,275,227,245,252,250,250,247,257,277,242,252,257,247,252,257,260,260,257,257,242,250,242,252,262,267,250,282,247,250,247,260,265,262,245,277,257,242,250,245,255,277,267,252,247,242,250,242,262,277
3,242,250,257,265,272,272,277,285,235,245,260,255,265,287,272,262,235,242,255,247,247,252,260,267,250,252,252,247,255,252,262,262,257,252,252,245,250,257,257,272,252,282,247,242,252,255,262,262,255,275,262,247,255,255,250,270,267,252,245,247,237,252,260,277
3,235,250,255,257,260,255,272,282,227,242,257,260,260,285,272,275,235,252,247,245,250,255,250,265,237,255,252,247,247,247,257,262,255,262,245,247,247,247,260,272,252,285,252,245,250,247,265,267,252,280,262,247,245,247,252,272,257,267,245,250,242,245,260,285
3,247,245,252,260,262,262,275,287,235,247,247,260,262,285,275,275,232,235,247,245,250,247,257,270,247,252,255,250,252,252,255,265,262,260,252,245,252,250,252,265,250,285,250,247,252,252,262,262,250,285,260,255,247,245,240,267,265,260,252,235,250,252,265,282
