3,245,242,272,272,287,292,267,280,235,245,275,275,285,287,265,262,240,247,250,242,250,255,250,270,247,255,247,247,260,255,250,257,262,260,252,252,247,260,257,265,255,277,257,257,277,260,270,255,252,280,252,250,240,250,242,252,262,265,242,245,240,252,260,265
3,242,255,265,275,297,290,267,280,235,245,277,272,287,277,267,262,237,250,252,245,252,247,255,267,240,247,255,242,252,252,257,255,270,267,255,247,247,250,260,260,257,277,257,252,270,260,265,247,252,287,262,247,242,252,245,250,275,255,245,240,242,247,252,267
3,245,250,270,272,292,292,260,270,235,240,277,270,282,275,265,270,235,252,252,250,252,250,255,265,245,252,250,247,250,250,255,257,265,257,252,245,247,260,247,262,255,277,252,255,275,260,260,252,260,280,255,245,247,252,247,250,270,252,242,242,250,255,260,262
3,250,250,277,272,297,295,270,262,232,250,280,275,282,285,275,265,245,255,255,250,247,252,260,257,242,250,255,260,250,255,257,255,267,260,252,250,260,252,255,262,252,272,257,255,275,260,257,252,250,275,257,247,247,247,245,252,267,265,250,247,245,237,257,255
3,242,255,272,267,287,287,270,280,232,245,270,272,287,290,262,257,232,242,250,252,250,255,257,262,247,250,252,250,245,255,252,257,250,255,255,245,252,257,252,267,255,275,260,250,275,257,257,255,247,275,255,247,247,255,247,260,257,257,250,247,245,242,260,257
3,237,250,275,267,297,285,280,277,227,247,270,270,290,275,265,270,232,245,255,240,255,240,250,265,242,247,255,250,247,252,255,252,265,260,250,250,252,250,247,260,250,280,250,255,272,257,260,255,240,272,257,247,247,242,237,255,267,260,242,245,242,240,257,267
3,237,242,272,267,295,285,272,275,232,250,275,270,280,280,275,262,235,247,252,245,252,245,260,270,247,245,255,245,247,257,265,262,265,257,265,252,252,255,255,267,250,277,257,250,275,252,262,265,250,277,260,250,247,245,252,252,272,257,247,240,242,242,262,270
3,240,252,270,272,290,292,267,275,232,245,265,275,287,275,267,265,232,245,255,250,252,247,250,270,240,245,252,250,255,252,255,257,267,257,255,245,252,255,250,267,255,277,257,252,272,257,260,257,250,280,260,247,247,255,257,262,267,262,242,245,240,242,255,275
3,252,252,275,270,297,297,272,272,235,247,285,275,282,282,267,265,235,247,247,245,245,252,260,265,242,247,252,245,250,255,252,257,262,262,252,262,252,262,250,265,260,277,260,250,267,257,247,250,247,275,257,255,250,252,242,252,270,260,247,242,250,247,257,272
3,247,252,272,270,280,290,272,267,240,245,275,280,285,282,270,260,237,252,255,247,247,255,260,262,245,240,250,255,250,257,252,252,265,262,255,252,247,257,257,260,255,280,262,255,277,252,262,250,252,272,262,247,245,257,257,262,275,255,245,245,242,255,252,272
3,247,250,275,267,290,287,270,280,235,250,272,267,282,280,277,265,245,245,255,250,250,255,260,272,250,247,255,245,247,257,257,255,257,262,257,245,252,257,257,270,257,277,262,255,270,252,262,257,252,285,257,252,245,247,250,262,267,262,247,247,240,245,252,267
3,250,250,275,270,292,292,262,265,237,252,277,265,277,277,260,262,240,245,247,255,247,255,250,255,237,247,255,245,247,252,252,257,262,255,252,255,250,250,250,262,257,275,255,252,280,255,262,257,247,280,255,247,247,245,237,250,255,257,247,245,250,250,262,262
3,242,245,270,275,290,297,265,272,237,247,272,265,287,270,260,260,235,245,250,252,247,247,260,262,242,252,255,245,252,247,252,257,260,255,255,252,252,255,257,260,250,277,255,257,272,257,262,257,250,280,252,250,247,247,242,252,260,257,237,250,250,250,260,267
3,245,250,272,265,292,290,272,272,240,237,277,267,280,275,267,260,237,247,252,250,247,247,262,255,240,242,252,242,252,252,255,260,270,255,250,247,250,252,247,252,252,277,255,252,270,257,257,252,247,280,250,250,245,247,250,250,260,262,242,242,240,252,242,260
3,242,255,270,277,300,292,282,282,240,247,287,272,285,282,267,267,235,252,252,247,245,250,260,265,250,245,247,250,252,252,252,262,262,257,252,245,247,260,250,270,250,282,255,262,272,257,262,252,250,280,257,247,250,245,245,257,265,265,245,250,237,245,255,267
3,252,242,272,267,292,285,272,275,235,245,275,262,285,282,265,277,245,247,255,250,250,255,257,270,250,250,255,245,257,252,260,255,270,255,255,250,247,257,247,272,247,280,250,252,272,260,260,262,252,275,255,247,247,252,242,260,262,257,242,245,252,240,262,267
3,247,252,270,272,290,295,265,272,232,250,275,270,282,280,262,265,240,247,250,250,252,252,257,267,245,247,252,242,250,255,252,267,265,260,255,250,250,267,260,257,252,277,255,252,272,252,260,255,252,280,265,247,247,250,252,257,262,262,240,247,240,245,260,272
3,242,255,262,270,292,295,267,267,232,247,267,270,282,277,260,267,235,242,252,247,245,260,257,265,245,255,255,242,252,255,262,257,257,257,250,250,257,257,257,255,255,285,257,257,267,257,265,255,252,280,257,247,240,247,245,255,260,262,245,240,245,250,260,262
3,242,247,272,275,297,292,267,280,235,237,272,270,282,277,267,265,235,252,250,255,252,250,255,265,252,250,255,247,250,250,257,257,267,262,252,245,250,255,247,272,255,277,255,255,262,247,262,257,252,272,260,242,252,252,247,262,270,260,242,245,240,247,257,267
3,250,252,277,270,290,297,262,282,232,245,280,270,287,280,262,265,237,250,250,247,252,255,257,257,237,250,250,250,250,255,252,260,267,257,260,247,245,255,247,270,257,280,252,250,272,252,262,255,250,275,260,245,245,247,242,262,267,257,245,245,245,245,265,262
3,245,252,277,267,285,300,272,275,230,242,272,270,287,277,267,267,235,247,252,252,252,250,260,255,242,245,255,250,255,247,255,247,260,250,252,245,255,257,252,262,252,280,262,252,270,252,255,255,252,280,260,247,247,242,247,252,257,265,250,245,242,242,260,260
