3,242,245,267,265,287,265,272,275,245,250,275,270,285,277,257,267,237,247,245,247,245,257,260,267,252,247,260,247,245,252,257,260,262,257,252,247,255,255,257,260,262,277,257,250,260,250,262,257,252,282,255,247,247,247,247,260,265,252,242,240,242,252,262,265
3,247,247,270,267,285,267,260,272,232,252,275,270,282,272,267,267,242,242,247,252,240,255,250,265,242,247,247,247,245,255,257,260,265,260,255,252,252,255,257,265,255,270,250,255,262,252,255,257,255,280,255,242,235,252,242,250,265,257,245,245,242,245,255,265
3,235,250,272,272,285,272,260,282,232,247,275,270,282,272,260,262,240,242,250,252,252,255,255,252,242,252,252,245,250,250,257,255,262,260,257,252,252,255,247,267,257,277,250,255,265,255,260,245,252,280,260,245,240,252,252,267,260,260,240,252,245,240,260,265
3,242,252,262,257,285,270,267,277,240,252,272,262,285,275,272,275,240,242,245,250,250,250,252,262,245,250,255,250,245,252,255,250,262,260,250,252,247,250,257,252,260,272,255,252,260,257,265,255,257,272,257,247,247,247,245,252,262,265,245,242,242,240,252,267
3,245,260,262,260,290,267,262,280,235,245,267,270,285,272,262,260,237,242,252,247,247,255,255,265,245,245,242,247,247,247,252,252,262,255,252,245,247,262,252,267,257,275,252,250,255,252,252,245,255,280,255,245,252,250,250,252,265,267,232,250,245,240,260,262
3,237,252,267,267,282,270,267,275,247,245,270,265,285,277,267,270,245,245,247,250,250,250,255,267,237,242,255,247,245,262,260,255,255,255,250,247,247,250,245,257,247,275,257,257,262,252,260,250,252,277,252,250,250,245,237,255,260,260,237,242,242,242,257,265
3,255,247,270,267,285,272,262,275,225,237,272,262,285,270,262,265,247,245,247,255,252,250,255,257,245,247,255,245,250,255,255,262,265,255,247,250,250,252,247,270,255,275,260,250,257,252,255,250,257,272,257,247,250,252,242,252,262,262,250,247,250,247,257,265
3,247,242,267,257,285,275,267,270,237,240,265,265,285,280,267,262,245,240,252,250,257,255,257,262,242,252,250,252,252,255,247,260,262,257,250,247,252,260,255,267,257,270,250,247,267,262,262,255,257,275,260,242,242,252,252,250,265,260,240,245,247,245,260,267
3,240,250,275,257,277,270,257,270,237,245,270,267,285,267,262,257,230,247,250,237,257,252,252,255,245,250,250,242,252,255,252,257,262,257,250,245,247,252,247,262,252,277,255,252,267,250,260,255,250,277,257,247,247,245,242,252,265,265,237,245,242,237,252,262
3,245,257,260,260,275,267,267,270,237,242,272,262,282,272,265,257,235,255,252,250,250,255,257,262,245,250,247,245,247,252,255,262,260,257,255,255,247,252,250,257,252,272,252,250,260,250,260,257,250,285,250,250,245,250,242,250,262,262,240,242,242,250,270,265
3,242,255,267,262,285,262,260,265,230,247,267,270,277,265,257,257,237,252,245,252,260,250,257,255,240,245,252,245,250,245,252,260,255,262,250,245,252,247,255,267,252,280,257,247,267,255,252,252,255,280,255,255,247,245,245,252,262,257,237,250,237,247,247,270
3,245,245,265,265,282,270,272,275,237,242,280,262,282,280,267,272,237,240,255,247,250,247,252,265,242,250,252,245,250,252,252,255,262,260,257,250,247,257,255,260,252,280,255,247,262,247,257,257,260,277,257,250,240,250,247,247,272,260,245,237,250,252,255,267
3,250,252,270,265,287,270,267,275,242,242,272,275,280,280,260,265,230,242,247,245,250,250,262,265,250,250,247,247,252,250,255,252,265,260,257,247,245,257,260,262,252,277,252,252,262,245,260,252,255,282,257,250,242,250,257,250,265,267,242,245,245,242,260,265
3,247,245,272,260,282,277,275,270,232,242,272,265,277,270,260,260,235,245,247,250,247,252,260,257,242,240,252,247,250,247,247,270,265,252,252,247,245,257,252,260,257,270,255,252,262,250,257,260,260,275,255,245,247,245,242,252,260,260,245,247,247,250,257,267
3,237,255,267,265,285,267,255,275,237,242,270,270,287,275,270,255,230,245,245,247,245,252,257,265,240,245,250,245,250,257,250,255,257,257,252,247,250,252,250,257,257,270,255,252,260,245,255,250,250,277,260,250,252,240,250,247,267,252,245,247,240,247,255,262
3,247,250,267,262,277,275,270,275,235,250,272,272,280,277,265,257,235,247,250,242,255,250,257,260,240,245,257,247,250,260,257,257,270,262,245,250,245,260,247,262,250,282,255,247,257,250,255,255,257,277,260,242,245,247,245,252,267,262,247,247,245,237,260,262
3,247,247,270,260,280,265,260,267,232,247,272,267,287,270,262,260,237,245,247,252,255,255,257,260,250,245,252,247,250,252,250,252,260,255,255,245,242,255,247,260,257,280,260,250,260,250,257,247,245,275,257,247,245,247,250,250,265,257,245,245,240,237,260,267
3,242,250,265,260,287,275,265,267,235,242,272,272,285,280,265,270,235,245,255,245,252,255,252,267,245,247,260,247,255,247,255,270,262,252,247,245,245,250,250,265,252,280,252,252,260,250,255,252,250,272,255,245,250,247,250,242,267,260,250,245,245,242,262,260
3,245,247,267,260,282,275,252,277,225,252,267,267,282,280,260,265,240,252,250,252,255,242,252,257,242,247,250,247,247,257,250,262,270,250,255,245,252,250,247,262,257,272,250,245,265,252,260,257,247,280,260,250,240,235,240,252,262,262,247,240,242,250,252,272
