3,215,235,230,240,237,250,250,267,215,227,227,232,235,240,245,247,207,227,225,230,227,240,242,247,215,217,220,232,230,232,230,242,220,225,232,240,247,235,240,242,210,227,220,255,265,250,240,247,215,225,230,242,262,245,240,242,230,222,227,230,240,240,240,267
3,220,227,242,230,245,245,247,247,215,225,227,225,232,237,250,240,215,222,225,230,227,230,237,247,225,215,230,225,230,235,235,242,215,225,222,242,250,240,240,247,212,215,230,265,265,242,242,250,212,230,232,240,257,240,242,250,232,230,217,235,242,237,257,255
3,227,227,232,230,242,245,250,252,217,217,230,240,235,232,235,250,205,217,230,230,230,230,237,237,217,222,225,235,237,230,237,247,217,220,230,242,252,240,237,245,202,220,225,260,267,247,240,237,212,220,232,232,257,237,245,240,230,220,225,242,235,240,242,260
3,222,222,232,235,232,235,247,252,215,225,227,225,240,240,232,237,215,220,227,227,227,240,237,247,217,220,225,225,230,237,235,235,217,222,230,242,247,242,235,250,202,220,232,252,265,255,235,235,210,210,235,245,257,245,235,242,222,222,227,230,240,250,252,247
3,230,225,225,232,237,232,247,257,212,225,230,232,232,227,242,247,222,222,222,227,232,227,235,250,212,217,227,235,237,237,230,245,222,227,227,247,247,242,237,250,207,220,225,260,270,252,242,242,215,212,227,245,252,242,242,250,227,217,227,230,235,232,247,260
3,222,235,240,232,240,240,247,262,212,217,230,237,242,242,237,250,217,212,227,232,235,227,237,240,210,220,220,230,235,235,232,247,220,220,225,240,250,237,235,255,210,215,230,257,262,252,235,250,217,215,235,240,255,242,225,240,217,217,227,237,230,237,247,257
3,220,225,232,232,240,237,247,267,215,217,225,230,242,237,242,240,222,217,225,227,225,227,235,247,212,222,230,230,227,230,242,242,220,222,227,242,255,232,237,247,210,222,227,252,267,250,240,242,210,217,222,242,262,240,245,247,222,227,225,230,242,240,242,260
3,225,225,232,235,237,237,245,255,217,215,230,232,232,240,237,245,217,220,222,225,232,225,240,237,215,217,225,230,237,235,230,245,215,225,227,245,252,242,240,240,210,215,225,252,267,257,242,245,212,220,235,240,260,242,237,245,225,217,220,225,237,240,252,260
3,222,237,245,237,240,240,252,257,215,220,230,230,235,235,240,242,212,217,222,232,222,230,235,245,220,215,225,232,232,232,237,247,210,227,230,247,255,245,237,245,205,222,225,260,265,250,242,247,212,222,232,242,257,240,237,240,225,220,235,232,242,240,255,260
3,222,227,230,235,235,242,252,262,210,215,225,227,235,235,237,252,210,217,222,222,227,232,237,250,217,217,225,230,235,237,235,230,212,222,227,245,250,242,232,250,215,215,220,255,270,245,237,237,215,220,225,232,260,245,237,250,227,225,222,230,235,235,252,260
