62438,200,205,210,207,215,202,192,195,205,215,210,202,202,190,200,195,212,207,207,210,207,195,202,185,212,210,212,210,210,212,205,197,207,205,210,207,207,202,200,190,205,202,207,210,207,200,207,195,212,205,207,215,210,205,210,202,217,215,202,212,212,215,202,202
62438,210,200,210,207,202,205,202,195,207,210,215,207,195,197,200,195,212,212,210,202,202,197,202,192,212,205,212,215,215,202,197,202,217,205,207,197,207,197,197,197,207,207,210,210,202,200,202,195,212,195,210,207,207,205,205,197,207,207,207,210,207,212,207,212
62438,215,207,212,215,212,202,205,202,200,215,205,205,195,200,200,200,212,212,207,212,205,200,202,200,205,205,205,210,215,205,200,202,212,210,207,205,202,207,200,195,205,205,202,207,210,202,197,190,212,210,215,215,212,207,202,200,215,215,207,212,215,215,212,207
62438,210,205,197,205,210,200,200,197,212,210,210,202,200,200,197,205,215,212,210,212,205,195,200,192,212,205,215,200,207,207,197,197,207,205,202,205,207,200,207,192,212,207,210,210,210,205,205,202,212,210,215,215,205,205,210,200,212,212,217,215,215,210,220,205
62438,202,210,207,202,207,202,197,200,210,215,210,207,210,190,200,197,200,212,215,202,202,200,205,200,210,212,217,207,207,205,192,190,210,215,210,207,202,197,202,187,210,205,210,210,207,195,202,197,210,212,207,205,210,207,202,200,215,210,207,210,207,205,207,202
62438,210,205,207,205,210,202,202,187,215,217,210,207,212,202,205,202,212,215,210,207,202,212,210,192,212,210,212,207,207,205,200,190,210,207,205,205,205,202,207,190,210,200,205,210,207,200,200,200,210,215,210,205,205,207,202,217,215,212,215,212,207,212,212,200
62438,212,210,207,205,207,197,195,202,207,202,205,210,202,205,207,195,210,205,200,207,202,197,192,197,217,210,205,207,207,205,195,197,212,210,205,207,195,202,197,197,212,200,207,207,207,202,197,197,200,205,207,212,207,200,202,195,217,207,202,207,210,215,207,200
62438,205,207,212,207,210,205,200,205,210,207,205,207,207,197,190,207,210,210,210,212,205,205,200,197,220,212,217,217,210,210,200,195,210,212,212,212,202,197,207,197,212,205,207,210,210,202,202,202,212,210,212,210,217,207,197,192,220,217,205,207,215,210,205,210
62438,210,210,217,200,205,207,187,197,222,215,210,202,195,200,195,197,257,232,210,210,210,205,195,187,235,215,212,210,202,205,187,197,235,210,215,197,202,197,197,195,230,210,205,207,202,205,207,192,232,212,210,210,215,210,195,195,212,212,210,212,210,210,217,200
62438,207,212,215,220,215,200,195,197,210,220,267,247,200,200,200,192,217,220,260,235,210,207,195,200,232,237,240,220,215,202,197,192,232,242,235,212,207,207,200,195,235,242,227,225,210,200,197,202,227,225,227,220,207,210,205,190,220,217,217,220,212,215,212,212
62438,215,200,215,217,215,212,210,200,205,220,217,257,257,210,205,190,207,215,232,280,247,217,207,195,217,237,242,237,237,210,202,200,220,232,237,232,227,207,210,205,222,240,230,230,225,212,210,200,215,227,247,235,215,220,217,200,215,222,220,220,225,215,217,210
62438,212,205,212,222,215,212,202,200,207,210,215,217,222,207,207,202,207,215,212,225,257,262,217,202,217,217,220,235,277,280,227,195,217,212,217,247,262,267,237,202,215,220,225,245,235,232,225,207,205,212,227,230,230,227,217,200,210,220,215,217,230,225,212,215
62438,210,220,212,207,205,207,192,205,210,212,212,200,200,200,202,205,210,215,207,215,210,217,212,197,215,215,215,212,220,272,227,200,217,210,207,207,215,260,225,205,212,207,207,222,235,235,227,197,212,205,212,227,232,230,225,217,210,212,207,215,227,222,217,220
