3,250,247,282,272,295,287,267,267,232,252,290,275,280,282,267,262,240,247,252,252,255,242,252,265,240,250,262,250,245,252,247,252,252,260,250,257,252,257,255,262,255,275,265,255,277,262,267,255,245,275,262,247,272,277,277,260,267,265,247,247,260,252,265,267
3,247,250,290,267,295,285,267,262,235,250,275,272,287,285,265,260,237,247,255,252,252,245,257,260,252,242,260,250,250,255,262,257,260,262,255,252,255,250,257,262,260,272,265,260,282,262,265,252,250,275,265,252,280,287,265,262,265,260,242,245,257,270,265,262
3,247,257,280,272,282,292,272,275,235,245,282,275,287,282,272,270,240,245,250,252,250,255,262,260,247,245,252,250,255,255,255,262,262,255,250,250,252,255,255,265,255,275,255,260,282,272,270,257,250,275,252,250,280,287,270,265,260,255,250,245,260,270,267,280
3,255,247,292,277,290,287,265,277,235,247,277,275,285,287,272,270,237,245,252,252,247,247,255,257,250,247,247,247,255,250,260,260,260,257,252,247,242,262,260,262,252,280,250,255,277,267,265,252,255,275,260,257,285,287,265,252,272,267,240,250,262,267,270,275
3,242,255,285,270,287,290,270,275,235,247,280,277,282,285,275,265,237,247,250,250,250,255,262,265,245,247,252,247,252,250,257,265,257,265,260,247,255,257,252,267,255,282,262,260,277,265,272,250,252,275,257,242,277,292,280,270,262,260,250,250,260,265,277,267
3,245,250,280,262,292,290,277,290,230,245,282,272,287,292,265,267,237,245,252,255,252,250,265,270,247,250,252,247,247,257,255,260,262,257,255,252,255,252,255,262,260,277,257,252,282,272,260,260,245,272,260,255,282,287,280,257,265,252,245,242,250,280,270,272
3,250,252,282,267,287,285,275,280,240,245,280,272,292,282,272,272,232,245,252,252,250,247,260,265,245,247,255,252,262,245,255,255,262,260,255,252,252,257,260,265,260,275,255,255,282,272,267,255,255,277,260,250,282,290,280,260,265,262,242,245,252,267,272,265
3,250,252,282,265,290,285,265,280,235,247,285,270,287,280,265,267,245,247,245,242,250,247,247,267,250,250,255,252,255,252,260,257,265,255,252,250,247,257,255,265,255,272,257,260,275,267,260,255,260,277,260,250,277,290,272,265,270,257,240,255,255,262,270,272
3,247,250,282,277,295,287,265,265,235,245,280,272,285,282,270,270,242,250,252,247,250,255,262,255,240,247,255,250,250,252,250,257,262,257,255,252,247,255,245,267,262,270,250,255,277,270,267,257,250,277,260,257,270,295,275,262,275,260,247,252,250,267,265,267
3,242,242,282,272,297,290,270,272,230,247,275,282,290,295,270,270,232,245,252,247,252,252,257,262,242,250,255,250,252,252,250,260,260,260,250,257,252,265,252,260,252,275,262,255,277,270,265,260,247,275,262,255,285,295,275,262,262,267,237,250,257,272,275,280
3,247,250,285,275,290,287,275,287,230,247,275,277,295,285,270,267,240,242,255,250,250,260,260,265,245,252,250,250,260,252,262,252,262,260,260,255,245,262,255,267,252,277,257,262,280,265,272,257,257,272,267,255,285,292,277,272,265,265,240,247,257,275,272,267
3,247,250,287,270,300,295,272,280,235,242,277,272,282,290,272,272,237,247,252,252,252,252,257,257,245,252,252,252,252,252,262,262,270,250,252,252,255,267,257,265,262,277,257,257,280,272,267,255,255,272,255,257,285,300,267,250,265,257,250,250,252,275,272,272
3,247,252,277,270,292,295,270,282,232,247,275,275,290,287,270,265,242,245,252,250,247,252,252,272,242,250,252,250,257,255,250,252,262,252,255,245,245,260,245,255,255,270,262,255,277,270,265,252,247,270,262,245,282,297,267,262,265,257,247,245,260,267,272,265
